locality,longitude,latitude,year_obs,nom_taxon,family,genus,dbh
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10.8
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,11.8
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,13.1
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10.5
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,12.4
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10.8
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10.5
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,13.1
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,11.5
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10.5
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,11.5
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,14.6
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,11.8
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,11.8
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,12.4
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,13.1
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,13.4
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10.8
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,15
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,13.1
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,12.8
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,14.3
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10.2
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,11.8
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,12.1
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10.8
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10.2
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10.5
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,15
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,32.5
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10.8
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10.8
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,13.4
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,12.1
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,15.3
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,17.8
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,12.7
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,10.7
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,14.2
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,12.3
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,12.3
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,11.5
Kouaoua,165.7504764,-21.43766426,2018,Myodocarpus gracilis,Myodocarpaceae,Myodocarpus,14.6
Grand Lac,166.9039194,-22.27494722,2016,Myodocarpus involucratus,Myodocarpaceae,Myodocarpus,10.3
Paoua,165.0959734,-21.16776648,2017,Myodocarpus simplicifolius,Myodocarpaceae,Myodocarpus,18.1
Paoua,165.0959734,-21.16776648,2017,Myodocarpus simplicifolius,Myodocarpaceae,Myodocarpus,13.1
Paoua,165.0959734,-21.16776648,2017,Myodocarpus simplicifolius,Myodocarpaceae,Myodocarpus,15
Paoua,165.0959734,-21.16776648,2017,Myodocarpus simplicifolius,Myodocarpaceae,Myodocarpus,15.9
Paoua,165.0959734,-21.16776648,2017,Myodocarpus simplicifolius,Myodocarpaceae,Myodocarpus,13.1
Paoua,165.0959734,-21.16776648,2017,Myodocarpus simplicifolius,Myodocarpaceae,Myodocarpus,10.8
Paoua,165.0959734,-21.16776648,2017,Myodocarpus simplicifolius,Myodocarpaceae,Myodocarpus,11.5
Paoua,165.0959734,-21.16776648,2017,Myodocarpus simplicifolius,Myodocarpaceae,Myodocarpus,14.6
Paoua,165.0959734,-21.16776648,2017,Myodocarpus simplicifolius,Myodocarpaceae,Myodocarpus,21.3
Paoua,165.0959734,-21.16776648,2017,Myodocarpus simplicifolius,Myodocarpaceae,Myodocarpus,12.4
Prokomeo,165.8697253,-21.49363895,2019,Myodocarpus vieillardii,Myodocarpaceae,Myodocarpus,15
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,15.3
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,13.7
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.2
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,15.6
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,15
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,13.7
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,12.7
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,12.1
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,14
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.2
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,12.4
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,16.9
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,16.6
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.2
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.8
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,12.7
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,11.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,20.4
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,11.1
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,15.9
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,12.4
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,18.8
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,17.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,13.4
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,14
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,14
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,11.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,13.4
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,12.4
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,11.8
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,17.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,14.3
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,15.6
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,22.9
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,11.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,12.7
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,12.4
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.2
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,11.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,26.1
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,18.8
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,12.7
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.8
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.2
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.2
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,9.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.2
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,11.1
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,13.1
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,11.8
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,19.7
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.2
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,9.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,9.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,9.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,12.7
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,11.8
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,15.9
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.2
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,6.4
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,10.5
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,11.1
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,14.6
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,22.6
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,15.9
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,20.4
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,16.2
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,14
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,15.9
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,12.4
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,14.6
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,17.8
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,13.7
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,14.6
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine,Primulaceae,Myrsine,13.7
Col d'Amoss,164.4378742,-20.30602285,2016,Myrsine arborea,Primulaceae,Myrsine,19.4
Col d'Amoss,164.4378742,-20.30602285,2016,Myrsine arborea,Primulaceae,Myrsine,32.5
Arago,165.4765625,-21.24147606,2015,Myrsine arborea,Primulaceae,Myrsine,14
Arago,165.4765625,-21.24147606,2015,Myrsine arborea,Primulaceae,Myrsine,15.6
Laguen,164.780212,-20.62504,2013,Myrsine arborea,Primulaceae,Myrsine,10.8
Laguen,164.780212,-20.62504,2013,Myrsine arborea,Primulaceae,Myrsine,13.4
Laguen,164.780212,-20.62504,2013,Myrsine arborea,Primulaceae,Myrsine,15.6
Laguen,164.780212,-20.62504,2013,Myrsine arborea,Primulaceae,Myrsine,30.6
Katalupaï,165.008391,-20.85251455,2017,Myrsine citrifolia,Primulaceae,Myrsine,25.1
Col d'Amoss,164.4378742,-20.30602285,2016,Myrsine citrifolia,Primulaceae,Myrsine,28
Col d'Amoss,164.4378742,-20.30602285,2016,Myrsine citrifolia,Primulaceae,Myrsine,22.9
Col d'Amoss,164.4378742,-20.30602285,2016,Myrsine citrifolia,Primulaceae,Myrsine,20.4
Col d'Amoss,164.4378742,-20.30602285,2016,Myrsine citrifolia,Primulaceae,Myrsine,20.8
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine citrifolia,Primulaceae,Myrsine,20.7
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine citrifolia,Primulaceae,Myrsine,28.6
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine citrifolia,Primulaceae,Myrsine,10.2
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine citrifolia,Primulaceae,Myrsine,12.4
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine citrifolia,Primulaceae,Myrsine,28
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine citrifolia,Primulaceae,Myrsine,18.8
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine citrifolia,Primulaceae,Myrsine,18.1
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine citrifolia,Primulaceae,Myrsine,16.2
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine citrifolia,Primulaceae,Myrsine,22
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine citrifolia,Primulaceae,Myrsine,41.4
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine citrifolia,Primulaceae,Myrsine,12.1
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine citrifolia,Primulaceae,Myrsine,12.4
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine citrifolia,Primulaceae,Myrsine,20.4
Forêt Plate P17,165.107077,-21.122677,2015,Myrsine citrifolia,Primulaceae,Myrsine,24.2
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,10.8
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,15
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,12.7
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,12.7
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,23.7
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,15.8
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,17
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,34.3
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,15.3
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,24.4
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,12.7
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,20.7
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,15
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,16.9
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,23.7
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,14.8
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,12.2
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,14.1
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,13.9
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,15.2
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,10.7
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,12.7
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,12.4
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,12.7
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,19.5
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,18.1
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,12.1
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,28
Arago,165.4765625,-21.24147606,2015,Myrsine citrifolia,Primulaceae,Myrsine,24.7
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,22.6
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,19.1
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,24.2
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,34.1
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,21
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,11.1
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,18.5
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,22.3
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,28.3
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,30.2
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,16.6
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,16.6
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,23.2
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,14.6
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,13.4
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,12.1
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,30.2
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,15.6
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,17.8
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,22
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,24.5
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,27.4
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,10.8
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,14
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,31.5
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,14.3
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,28.6
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,10.2
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,26.1
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,16.9
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,25.5
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,31.5
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,11.1
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,14.6
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,17.8
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,14
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,15
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,27.1
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,16.2
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,17.5
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,27.4
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,15.9
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,20.4
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,28.3
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,29.3
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,20.7
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,22.9
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,16.9
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,20.7
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,13.4
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,18.5
Forêt Plate P26,165.111632,-21.133673,2015,Myrsine citrifolia,Primulaceae,Myrsine,10.5
Forêt Plate P09,165.122272,-21.146053,2004,Myrsine citrifolia,Primulaceae,Myrsine,13.4
Forêt Plate P09,165.122272,-21.146053,2004,Myrsine citrifolia,Primulaceae,Myrsine,16.2
